date,province,city,inflect,cure,dead
4月1日,阿塞拜疆,,25,,1
4月1日,罗马尼亚,,293,,19
4月1日,希腊,,102,,6
4月1日,卢森堡,,190,,1
4月1日,挪威,,164,,6
4月1日,北马其顿,,70,,2
4月1日,马耳他,,18,,
4月1日,土耳其,,1996,81,46
4月1日,印度,,146,23,3
4月1日,波黑,,51,,3
4月1日,赤道几内亚,,1,1,
4月1日,加拿大,,1143,,14
4月1日,黑山,,18,,
4月1日,阿尔及利亚,,132,9,9
4月1日,布基纳法索,,15,1,2
4月1日,塞舌尔,,2,,
4月1日,约旦,,6,4,
4月1日,斯洛伐克,,27,,1
4月1日,伊拉克,,64,18,4
4月1日,南非,,27,,2
4月1日,布隆迪,,2,,
4月1日,摩纳哥,,3,,
4月1日,卡塔尔,,88,11,
4月1日,乌干达,,11,,
4月1日,奥地利,,594,449,20
4月1日,卢旺达,,5,,
4月1日,摩洛哥,,43,9,3
4月1日,博茨瓦纳,,1,,1
4月1日,保加利亚,,40,,
4月1日,加纳,,9,1,
4月1日,索马里,,2,,
4月1日,乌克兰,,97,2,4
4月1日,爱尔兰,,325,,17
4月1日,阿尔巴尼亚,,20,,3
4月1日,哈萨克斯坦,,38,3,1
4月1日,尼日利亚,,8,1,
4月1日,以色列,,527,61,3
4月1日,马达加斯加,,11,,
4月1日,阿曼,,,,1
4月1日,安道尔,,6,,4
4月1日,埃及,,54,7,5
4月1日,波兰,,256,,2
4月1日,阿富汗,,22,,
4月1日,毛里求斯,,,,2
4月1日,塞浦路斯,,32,,
4月1日,阿尔巴尼亚,,,,2
4月1日,刚果（布）,,3,2,3
4月1日,捷克,,281,20,8
4月1日,刚果（金）,,11,,
4月1日,智利,,289,81,4
4月1日,澳大利亚,,,,2
4月1日,秘鲁,,115,380,6
4月1日,加蓬,,2,,
4月1日,哥伦比亚,,108,21,4
4月1日,突尼斯,,32,,
4月1日,哥斯达黎加,,52,,
4月1日,上海,境外输入-西班牙,,1,
4月1日,上海,境外输入-伊朗,,1,
4月1日,上海,境外输入-美国,,1,
4月1日,上海,境外输入-英国,2,,
4月1日,上海,境外输入-泰国,1,,
4月1日,上海,境外输入-印度尼西亚,1,,
4月1日,上海,境外输入-西班牙,1,,
4月1日,上海,境外输入-法国,2,,
4月1日,上海,地市明细不详,,,1
4月1日,苏里南,,1,,
4月1日,毛里塔尼亚,,1,,1
4月1日,科特迪瓦,,11,1,
4月1日,巴西,,1138,,42
4月1日,辽宁,境外输入-美国,1,,
4月1日,澳大利亚,,462,,
4月1日,河北,境外输入-不详,2,,
4月1日,阿根廷,,234,239,
4月1日,韩国,,101,,3
4月1日,乌拉圭,,18,35,
4月1日,巴拉圭,,1,1,
4月1日,意大利,,4053,1109,837
4月1日,法国,,7578,2312,499
4月1日,美国,,26245,,857
4月1日,云南,境外输入-英国,1,,
4月1日,山西,境外输入-英国,1,,
4月1日,墨西哥,,121,,1
4月1日,陕西,境外输入-比利时,1,,
4月1日,陕西,境外输入-西班牙,1,,
4月1日,四川,境外输入-英国,2,,
4月1日,台湾,,16,,
4月1日,天津,境外输入-美国,1,,
4月1日,天津,境外输入-西班牙,1,,
4月1日,蒙古,,2,,
4月1日,越南,,5,6,
4月1日,泰国,,120,,2
4月1日,乌兹别克斯坦,,5,0,0
4月1日,广东,境外输入-美国,4,0,0
4月1日,广东,境外输入-尼日利亚,2,0,0
4月1日,广东,境外输入-英国,1,0,0
4月1日,广东,境外输入-菲律宾,1,0,0
4月1日,广东,境外输入-马来西亚,1,0,0
4月1日,广东,境外输入-安哥拉,1,0,0
4月1日,广东,深圳市,1,0,0
4月1日,广东,境外输入-不详,0,4,0
4月1日,湖北,境外输入-英国,1,0,0
4月1日,湖北,荆门市,0,0,1
4月1日,湖北,武汉市,0,173,5
4月1日,福建,境外输入-日本,1,0,0
4月1日,福建,境外输入-菲律宾,1,0,0
4月1日,福建,境外输入-不详,0,2,0
4月1日,内蒙古,境外输入-不详,4,0,0
4月1日,哈萨克斯坦,,3,0,0
4月1日,文莱,,2,0,0
4月1日,西班牙,,7719,0,864
4月1日,科威特,,28,7,0
4月1日,比利时,,1189,436,123
4月1日,马来西亚,,142,108,2
4月1日,印度尼西亚,,149,,21
4月1日,伊朗,,2987,817,138
4月1日,毛里求斯,,4,0,0
4月1日,巴勒斯坦,,19,0,0
4月1日,塞内加尔,,15,5,1
4月1日,巴林,,2,0,0
4月1日,加纳,,34,0,0
4月1日,多哥,,2,0,0
4月1日,肯尼亚,,22,0,0
4月1日,甘肃,境外输入-不详,0,2,0
4月1日,匈牙利,,33,3,4
4月1日,日本,,297,0,1
4月1日,英国,,4324,0,563
4月1日,塞尔维亚,,110,0,0
4月1日,尼日利亚,,12,0,0
4月1日,黎巴嫩,,16,2,0
4月1日,利比里亚,,3,0,0
4月1日,荷兰,,1019,0,134
4月1日,坦桑尼亚,,1,1,0
4月1日,沙特阿拉伯,,157,99,6
4月1日,安道尔,,14,1,2
4月1日,马里,,3,0,1
4月1日,葡萄牙,,808,5,27
4月1日,白俄罗斯,,5,0,1
4月1日,新加坡,,74,0,0
4月1日,缅甸,,1,0,0
4月1日,莫桑比克,,2,0,0
4月1日,毛里求斯,,7,0,0
4月1日,斯洛伐克,,37,0,0
4月1日,吉布提,,3,0,0
4月1日,巴基斯坦,,,-5,
4月1日,阿根廷,,,,-48
4月1日,菲律宾,,227,1,8
4月1日,新西兰,,61,32,
4月1日,柬埔寨,,2,,
4月1日,关岛,,11,,1
4月1日,法属波利尼西亚,,1,,
4月1日,新喀里多尼亚,,1,,
4月1日,德国,,4931,,149
4月1日,瑞士,,1662,,83
4月1日,列支敦士登,,8,,
4月1日,俄罗斯,,440,69,
4月1日,斯洛文尼亚,,12,,
4月1日,波黑,,4,,
4月1日,哈萨克斯坦,,5,,
4月1日,北马其顿,,,,1
4月1日,圣马力诺,,7,,2
4月1日,乌兹别克斯坦,,1,,
4月1日,格鲁吉亚,,7,,
4月1日,吉尔吉斯斯坦,,4,,
4月1日,黑山,,,,1
4月1日,法罗群岛,,1,,
4月1日,根西岛,,15,,1
4月1日,马恩岛,,10,,
4月1日,孟加拉国,,3,,1
4月1日,阿曼,,18,,
4月1日,叙利亚,,1,,1
4月1日,多米尼加,,208,,9
4月1日,古巴,,16,,2
4月1日,委内瑞拉,,,,1
4月1日,玻利维亚,,10,,1
4月1日,特立尼达和多巴哥,,3,,
4月1日,圭亚那,,4,,1
4月1日,圣基茨和尼维斯,,4,,
4月1日,波多黎各,,65,,2
4月1日,马提尼克岛,,8,,
4月1日,瓜德罗普,,,,3
4月1日,阿鲁巴,,5,,
4月1日,法属圭亚那,,3,,
4月1日,百慕大,,5,,
4月1日,法属圣马丁,,,,1
4月1日,英属维尔京群岛,,1,,
4月1日,埃塞俄比亚,,1,,
4月1日,几内亚比绍,,7,,
4月1日,乍得,,2,,
4月1日,留尼旺,,40,,
4月1日,马约特,,19,,
3月31日,天津,境外输入-法国,1,0,0
3月31日,天津,境外输入-西班牙,3,0,0
3月31日,北京,境外输入-不详,0,3,0
3月31日,台湾,,8,0,2
3月31日,天津,境外输入-英国,1,0,0
3月31日,香港,,41,5,0
3月31日,意大利,,4050,1590,812
3月31日,卡塔尔,,59,3,0
3月31日,立陶宛,,47,0,0
3月31日,布基纳法索,,24,8,0
3月31日,拉脱维亚,,29,0,0
3月31日,摩纳哥,,3,0,0
3月31日,阿尔及利亚,,73,5,4
3月31日,奥地利,,741,637,40
3月31日,爱沙尼亚,,36,0,0
3月31日,伊拉克,,83,9,4
3月31日,芬兰,,95,0,2
3月31日,加拿大,,615,0,5
3月31日,上海,境外输入-西班牙,0,2,0
3月31日,上海,境外输入-伊朗,0,1,0
3月31日,上海,境外输入-意大利,0,1,0
3月31日,上海,境外输入-英国,6,0,0
3月31日,上海,境外输入-美国,1,0,0
3月31日,上海,境外输入-法国,3,0,0
3月31日,上海,境外输入-巴西,1,0,0
3月31日,冰岛,,66,60,
3月31日,印度,,139,2,3
3月31日,几内亚,,6,,
3月31日,摩尔多瓦,,57,14,
3月31日,辽宁,境外输入-美国,2,,
3月31日,辽宁,境外输入-英国,1,,
3月31日,丹麦,,182,,5
3月31日,希腊,,56,,5
3月31日,香港,,,1,
3月31日,澳门,,1,,
3月31日,湖北,武汉市,,269,1
3月31日,湖北,鄂州市,,2,
3月31日,马达加斯加,,3,,
3月31日,约旦,,9,8,2
3月31日,挪威,,206,,6
3月31日,北京,境外输入-塞尔维亚,2,,
3月31日,北京,境外输入-西班牙,1,,
3月31日,北京,境外输入-不详,,1,
3月31日,福建,境外输入-美国,1,,
3月31日,福建,境外输入-菲律宾,2,,
3月31日,利比亚,,5,,
3月31日,斯洛文尼亚,,65,,2
3月31日,瑞典,,328,,36
3月31日,云南,境外输入-英国,1,,
3月31日,巴西,,323,0,23
3月31日,加拿大,,162,0,17
3月31日,美国,,16296,0,387
3月31日,刚果（金）,,17,0,0
3月31日,智利,,310,0,1
3月31日,秘鲁,,98,0,6
3月31日,摩纳哥,,0,0,1
3月31日,塞浦路斯,,16,0,0
3月31日,波兰,,193,0,9
3月31日,摩洛哥,,71,0,7
3月31日,乌克兰,,68,2,2
3月31日,莫桑比克,,0,0,0
3月31日,白俄罗斯,,58,25,0
3月31日,保加利亚,,21,0,0
3月31日,阿尔巴尼亚,,11,0,0
3月31日,印度,,41,0,0
3月31日,加蓬,,9,0,0
3月31日,科特迪瓦,,3,2,0
3月31日,尼日利亚,,20,5,1
3月31日,津巴布韦,,1,0,0
3月31日,以色列,,348,22,0
3月31日,法国,,4376,0,418
3月31日,博茨瓦纳,,3,0,0
3月31日,波黑,,34,9,3
3月31日,巴勒斯坦,,9,0,0
3月31日,爱尔兰,,295,0,8
3月31日,安道尔,,36,5,2
3月31日,罗马尼亚,,192,11,8
3月31日,哥伦比亚,,190,0,6
3月31日,南非,,46,0,1
3月31日,埃及,,47,18,1
3月31日,黑山,,6,0,0
3月31日,克罗地亚,,133,27,1
3月31日,多哥,,4,3,
3月31日,山东,境外输入-比利时,1,0,0
3月31日,韩国,,125,,4
3月31日,内蒙古,境外输入-不详,10,,
3月31日,突尼斯,,50,,2
3月31日,摩洛哥,,22,1,
3月31日,江苏,境外输入-英国,1,,
3月31日,广东,境外输入-英国,4,,
3月31日,广东,境外输入-美国,2,,
3月31日,广东,境外输入-不详,,2,
3月31日,浙江,境外输入-法国,1,,
3月31日,浙江,境外输入-加拿大,1,,
3月31日,浙江,境外输入-不详,,1,
3月31日,柬埔寨,,3,,
3月31日,老挝,,3,,
3月31日,土耳其,,2318,57,37
3月31日,捷克,,171,14,7
3月31日,巴基斯坦,,124,28,3
3月31日,泰国,,127,,1
3月31日,北京,地市明细不详,,2,
3月31日,阿富汗,,29,,
3月31日,缅甸,,,,1
3月31日,日本,,63,,
3月31日,钻石公主号,,,563,1
3月31日,新西兰,,95,,
3月31日,乌拉圭,,11,,
3月31日,墨西哥,,101,,8
3月31日,巴基斯坦,,146,37,2
3月31日,安哥拉,,0,1,0
3月31日,坦桑尼亚,,0,0,1
3月31日,毛里求斯,,12,0,0
3月31日,格鲁吉亚,,10,3,0
3月31日,以色列,,136,2,2
3月31日,喀麦隆,,51,0,0
3月31日,德国,,0,0,42
3月31日,阿曼,,13,5,0
3月31日,菲律宾,,538,7,10
3月31日,匈牙利,,45,3,1
3月31日,乌兹别克斯坦,,8,0,0
3月31日,苏丹,,1,0,0
3月31日,比利时,,876,169,192
3月31日,厄立特里亚,,3,,
3月31日,西班牙,,9222,,849
3月31日,埃塞俄比亚,,2,,
3月31日,马来西亚,,140,58,6
3月31日,伊朗,,3111,745,141
3月31日,亚美尼亚,,50,,
3月31日,科威特,,34,9,
3月31日,黎巴嫩,,17,3,1
3月31日,俄罗斯,,501,55,7
3月31日,印度尼西亚,,114,0,14
3月31日,吉尔吉斯斯坦,,23,0,0
3月31日,斯里兰卡,,10,10,1
3月31日,摩洛哥,,18,1,
3月31日,巴林,,52,16,
3月31日,日本,,117,,1
3月31日,文莱,,2,7,
3月31日,马尔代夫,,1,2,
3月31日,塞内加尔,,13,12,
3月31日,孟加拉国,,2,6,
3月31日,新加坡,,47,,
3月31日,马里,,3,,
3月31日,沙特阿拉伯,,110,50,2
3月31日,白俄罗斯,,,,1
3月31日,荷兰,,845,,175
3月31日,塞尔维亚,,115,,7
3月31日,肯尼亚,,9,,
3月31日,塞拉利昂,,1,,
3月31日,葡萄牙,,1035,,20
3月31日,英国,,3009,,381
3月31日,缅甸,,1,,
3月31日,越南,,4,,
3月31日,赞比亚,,1,,
3月31日,阿联酋,,53,,1
3月31日,斯里兰卡,,10,,
3月31日,乌兹别克斯坦,,10,,
3月31日,爱沙尼亚,,30,,1
3月31日,摩尔多瓦,,55,7,2
3月31日,日本,,73,,7
3月31日,立陶宛,,49,,1
3月31日,克罗地亚,,77,3,
3月31日,拉脱维亚,,22,,
3月31日,芬兰,,71,,4
3月31日,吉布提,,5,,
3月31日,斯洛伐克,,,-4,
3月31日,乌拉圭,,,,-1
3月31日,关岛,,2,,
3月31日,法属波利尼西亚,,1,,
3月31日,列支敦士登,,2,,
3月31日,法罗群岛,,9,,
3月31日,直布罗陀,,13,,
3月31日,根西岛,,6,,
3月31日,特立尼达和多巴哥,,6,,
3月31日,危地马拉,,2,,
3月31日,委内瑞拉,,16,,
3月31日,牙买加,,4,,
3月31日,巴巴多斯,,7,,
3月31日,萨尔瓦多,,6,,
3月31日,巴哈马,,4,,
3月31日,开曼群岛,,4,,
3月31日,格林纳达,,2,,
3月31日,圣卢西亚,,5,,
3月31日,圭亚那,,3,,
3月31日,伯利兹,,1,,
3月31日,马提尼克岛,,6,,
3月31日,阿鲁巴,,4,,
3月31日,法属圭亚那,,12,,
3月31日,美属维尔京群岛,,8,,
3月31日,法属圣马丁,,6,,
3月31日,库拉索,,4,,
3月31日,圣巴托洛缪岛,,1,,
3月31日,荷属圣马丁,,3,,
3月31日,特克斯和凯科斯群岛,,1,,
3月31日,多米尼加,,320,,22
3月31日,巴拿马,,88,,7
3月31日,古巴,,51,,1
3月31日,玻利维亚,,23,,5
3月31日,波多黎各,,110,,4
3月31日,法属圣马丁,,,,1
3月31日,喀麦隆,,,,4
3月30日,天津,境外输入-德国,1,,
3月30日,天津,境外输入-英国,2,,
3月30日,北京,境外输入-美国,1,,
3月30日,北京,境外输入-不详,,1,
3月30日,台湾,,15,0,0
3月30日,香港,,59,0,0
3月30日,甘肃,兰州市,1,0,0
3月30日,甘肃,境外输入-英国,1,0,0
3月30日,辽宁,境外输入-西班牙,1,0,0
3月30日,辽宁,境外输入-美国,1,0,0
3月30日,吉布提,,4,0,0
3月30日,保加利亚,,37,0,0
3月30日,卢森堡,,119,0,3
3月30日,斯里兰卡,,4,0,0
3月30日,土耳其,,1815,35,23
3月30日,马里,,2,0,0
3月30日,意大利,,5217,646,756
3月30日,立陶宛,,55,0,0
3月30日,缅甸,,2,0,0
3月30日,奥地利,,939,0,0
3月30日,爱沙尼亚,,39,0,2
3月30日,摩纳哥,,3,0,0
3月30日,拉脱维亚,,42,0,0
3月30日,芬兰,,55,0,2
3月30日,澳门,,1,0,0
3月30日,阿塞拜疆,,22,0,0
3月30日,冰岛,,57,0,0
3月30日,爱尔兰,,200,0,10
3月30日,法国,,2599,2184,292
3月30日,马尔代夫,,4,11,0
3月30日,卡塔尔,,44,3,0
3月30日,丹麦,,194,0,7
3月30日,阿曼,,0,6,0
3月30日,挪威,,264,0,4
3月30日,阿尔及利亚,,57,0,2
3月30日,上海,境外输入-美国,2,0,0
3月30日,上海,境外输入-英国,4,0,0
3月30日,几内亚,,8,1,0
3月30日,约旦,,13,0,1
3月30日,埃塞俄比亚,,5,1,0
3月30日,厄立特里亚,,6,0,0
3月30日,罗马尼亚,,468,54,18
3月30日,阿联酋,,102,3,1
3月30日,黑山,,10,0,0
3月30日,巴基斯坦,,66,0,3
3月30日,安哥拉,,2,0,0
3月30日,北马其顿,,56,0,3
3月30日,波黑,,91,3,2
3月30日,瑞典,,253,0,8
3月30日,安哥拉,,0,0,2
3月30日,乌干达,,3,0,0
3月30日,香港,,0,6,0
3月30日,台湾,,0,9,1
3月30日,加拿大,,625,0,2
3月30日,摩洛哥,,26,1,0
3月30日,波兰,,224,0,4
3月30日,尼日利亚,,14,0,0
3月30日,多哥,,5,6,1
3月30日,毛里塔尼亚,,0,2,0
3月30日,布基纳法索,,15,2,1
3月30日,赤道几内亚,,1,0,0
3月30日,科特迪瓦,,64,1,1
3月30日,阿富汗,,6,0,0
3月30日,秘鲁,,181,0,2
3月30日,捷克,,136,0,3
3月30日,巴勒斯坦,,2,0,0
3月30日,美国,,15763,0,399
3月30日,巴西,,352,0,25
3月30日,乌克兰,,57,1,1
3月30日,刚果（金）,,16,0,2
3月30日,以色列,,382,43,3
3月30日,喀麦隆,,26,1,0
3月30日,冈比亚,,1,0,0
3月30日,哈萨克斯坦,,12,4,0
3月30日,南非,,93,0,0
3月30日,埃及,,33,11,4
3月30日,突尼斯,,85,0,2
3月30日,澳大利亚,,284,0,0
3月30日,山东,境外输入-英国,1,0,0
3月30日,山东,境外输入-不详,0,1,0
3月30日,湖北,武汉市,0,315,4
3月30日,湖北,鄂州市,0,1,0
3月30日,湖北,潜江市,0,1,0
3月30日,江苏,境外输入-法国,1,0,0
3月30日,浙江,境外输入-西班牙,1,0,0
3月30日,墨西哥,,145,0,4
3月30日,广东,境外输入-英国,1,0,0
3月30日,广东,境外输入-新加坡,1,0,0
3月30日,广东,境外输入-布基纳法索,1,0,0
3月30日,广东,境外输入-安哥拉,1,0,0
3月30日,广东,境外输入-马达加斯加,1,0,0
3月30日,广东,境外输入-俄罗斯,1,0,0
3月30日,广东,境外输入-尼日利亚,1,0,0
3月30日,广东,境外输入-美国,2,0,0
3月30日,河北,境外输入-不详,2,0,0
3月30日,韩国,,78,195,6
3月30日,关岛,,5,0,0
3月30日,法属波利尼西亚,,4,0,0
3月30日,北马里亚纳群岛邦,,2,0,0
3月30日,以色列,,0,0,0
3月30日,天津,境外输入-美国,1,0,0
3月30日,天津,境外输入-英国,1,0,0
3月30日,天津,境外输入-西班牙,1,0,0
3月30日,江西,境外输入-美国,0,1,0
3月30日,福建,境外输入-爱尔兰,1,0,0
3月30日,福建,境外输入-越南,1,0,0
3月30日,内蒙古,境外输入-法国,2,0,0
3月30日,智利,,230,58,1
3月30日,乌拉圭,,5,0,1
3月30日,巴拉圭,,12,0,0
3月30日,阿根廷,,75,0,61
3月30日,斯洛文尼亚,,59,0,0
3月30日,克罗地亚,,71,0,2
3月30日,保加利亚,,0,0,4
3月30日,摩尔多瓦,,10,0,0
3月30日,圣马力诺,,0,0,1
3月30日,格鲁吉亚,,5,0,0
3月30日,法罗群岛,,11,0,0
3月30日,泽西岛,,9,0,0
3月30日,直布罗陀,,1,0,0
3月30日,根西岛,,3,0,0
3月30日,马恩岛,,3,0,0
3月30日,格陵兰岛,,1,0,0
3月30日,阿富汗,,0,0,2
3月30日,利比亚,,1,0,0
3月30日,厄瓜多尔,,196,0,7
3月30日,古巴,,39,0,1
3月30日,委内瑞拉,,6,0,2
3月30日,玻利维亚,,13,0,0
3月30日,特立尼达和多巴哥,,8,0,0
3月30日,危地马拉,,7,0,0
3月30日,牙买加,,4,0,0
3月30日,萨尔瓦多,,6,0,0
3月30日,广东,境外输入-不详,0,2,0
3月30日,留尼旺,,8,0,0
3月30日,尼加拉瓜,,2,0,0
3月30日,阿鲁巴,,18,0,0
3月30日,百慕大,,2,0,0
3月30日,阿富汗,,22,0,0
3月30日,哈萨克斯坦,,1,0,0
3月30日,泰国,,136,0,0
3月30日,印度,,47,4,2
3月30日,乌兹别克斯坦,,11,0,0
3月30日,越南,,6,27,0
3月30日,泰国,,0,30,2
3月30日,德国,,3030,0,57
3月30日,约旦,,0,0,1
3月30日,卢旺达,,10,0,0
3月30日,澳大利亚,,152,0,2
3月30日,菲律宾,,128,0,7
3月30日,以色列,,100,7,0
3月30日,乌克兰,,5,0,1
3月30日,印度尼西亚,,129,0,8
3月30日,俄罗斯,,302,2,1
3月30日,比利时,,1063,1177,79
3月30日,格鲁吉亚,,8,4,0
3月30日,伊朗,,3186,1520,117
3月30日,日本,,14,0,2
3月30日,亚美尼亚,,57,0,0
3月30日,西班牙,,6398,0,812
3月30日,马来西亚,,156,91,4
3月30日,黎巴嫩,,8,2,1
3月30日,瑞士,,2202,0,60
3月30日,赞比亚,,6,0,0
3月30日,阿曼,,12,0,0
3月30日,塞内加尔,,20,10,0
3月30日,马里,,5,0,1
3月30日,埃塞俄比亚,,2,0,0
3月30日,坦桑尼亚,,5,0,0
3月30日,喀麦隆,,3,0,0
3月30日,巴林,,16,7,0
3月30日,越南,,9,0,0
3月30日,苏丹,,0,0,1
3月30日,荷兰,,884,0,93
3月30日,新加坡,,35,0,0
3月30日,斯里兰卡,,5,0,0
3月30日,肯尼亚,,8,0,0
3月30日,日本,,37,0,1
3月30日,孟加拉国,,1,8,0
3月30日,斯洛伐克,,22,0,0
3月30日,乌兹别克斯坦,,5,7,0
3月30日,阿联酋,,41,3,2
3月30日,沙特阿拉伯,,154,49,0
3月30日,塞尔维亚,,44,0,6
3月30日,缅甸,,4,0,0
3月30日,哈萨克斯坦,,18,1,0
3月30日,吉布提,,7,0,0
3月30日,葡萄牙,,446,0,21
3月30日,卢森堡,,38,0,1
3月30日,洪都拉斯,,71,0,2
3月30日,德国,,5137,730,86
3月30日,美国,,6844,3297,157
3月30日,阿塞拜疆,,69,11,0
3月30日,英国,,2619,0,180
3月30日,毛里求斯,,24,0,1
3月30日,加拿大,,391,0,0
3月30日,文莱,,1,4,
3月30日,蒙古,,,2,
3月30日,新西兰,,38,,
3月30日,法属波利尼西亚,,1,,
3月30日,俄罗斯,,,,1
3月30日,塞尔维亚,,50,,
3月30日,亚美尼亚,,1,,
3月30日,匈牙利,,39,,2
3月30日,保加利亚,,,,1
3月30日,北马其顿,,2,,
3月30日,圣马力诺,,1,,2
3月30日,马耳他,,12,,
3月30日,列支敦士登,,1,,
3月30日,法罗群岛,,4,,
3月30日,泽西岛,,2,,1
3月30日,马恩岛,,10,,
3月30日,不丹,,1,,
3月30日,卡塔尔,,,,1
3月30日,叙利亚,,3,,
3月30日,苏丹,,1,,
3月30日,厄瓜多尔,,12,,
3月30日,特立尼达和多巴哥,,2,,1
3月30日,危地马拉,,2,,
3月30日,牙买加,,2,,
3月30日,巴巴多斯,,2,,
3月30日,萨尔瓦多,,5,,
3月30日,海地,,7,,
3月30日,圣基茨和尼维斯,,2,,
3月30日,圣卢西亚,,1,,
3月30日,马提尼克岛,,12,,1
3月30日,百慕大,,5,,
3月30日,美属维尔京群岛,,5,,
3月30日,特克斯和凯科斯群岛,,2,,
3月30日,尼日尔,,10,,2
3月30日,留尼旺,,64,,
3月30日,马约特,,32,,
3月29日,澳门,,1,,
3月29日,北京,境外输入-美国,1,0,0
3月29日,香港,,43,0,0
3月29日,澳门,,2,0,0
3月29日,辽宁,境外输入-美国,2,0,0
3月29日,辽宁,境外输入-英国,1,0,0
3月29日,阿塞拜疆,,17,0,1
3月29日,香港,,21,1,0
3月29日,天津,境外输入-菲律宾,1,0,0
3月29日,天津,境外输入-美国,1,0,0
3月29日,天津,境外输入-西班牙,1,0,0
3月29日,卡塔尔,,28,2,1
3月29日,安道尔,,45,4,0
3月29日,斯里兰卡,,3,0,1
3月29日,斯洛伐克,,23,0,0
3月29日,立陶宛,,24,0,2
3月29日,台湾,,16,0,0
3月29日,广东,境外输入-阿联酋,3,0,0
3月29日,广东,境外输入-英国,3,0,0
3月29日,广东,境外输入-马来西亚,1,0,0
3月29日,广东,境外输入-爱尔兰,1,0,0
3月29日,广东,境外输入-不详,0,6,0
3月29日,广东,中山市,,2,
3月29日,广东,广州市,0,2,0
3月29日,上海,境外输入-英国,3,0,0
3月29日,上海,境外输入-美国,1,0,0
3月29日,上海,境外输入-德国,2,0,0
3月29日,上海,境外输入-爱尔兰,1,0,0
3月29日,北京,境外输入-西班牙,1,0,0
3月29日,北京,境外输入-比利时,1,0,0
3月29日,北京,境外输入-泰国,1,0,0
3月29日,江苏,境外输入-加拿大,2,0,0
3月29日,江苏,境外输入-英国,1,0,0
3月29日,浙江,境外输入-意大利,1,0,0
3月29日,浙江,境外输入-荷兰,1,0,0
3月29日,浙江,境外输入-德国,1,0,0
3月29日,四川,境外输入-马来西亚,1,0,0
3月29日,四川,境外输入-美国,1,0,0
3月29日,山西,境外输入-英国,1,0,0
3月29日,内蒙古,境外输入-法国,1,0,0
3月29日,吉林,境外输入-美国,1,0,0
3月29日,福建,境外输入-阿联酋,1,0,0
3月29日,江西,境外输入-美国,1,0,0
3月29日,贵州,境外输入-美国,1,0,0
3月29日,河南,漯河市,1,0,0
3月29日,哥斯达黎加,,32,0,0
3月29日,波兰,,249,,2
3月29日,重庆,境外输入-柬埔寨,1,,
3月29日,智利,,603,,2
3月29日,哥伦比亚,,69,,
3月29日,秘鲁,,36,,2
3月29日,美国,,20400,,466
3月29日,刚果（金）,,7,,1
3月29日,约旦,,11,,
3月29日,乌克兰,,46,4,4
3月29日,捷克,,200,,1
3月29日,乌干达,,7,,
3月29日,喀麦隆,,5,,
3月29日,塞舌尔,,1,,
3月29日,摩纳哥,,1,,
3月29日,以色列,,159,10,
3月29日,卢旺达,,6,,
3月29日,布基纳法索,,27,9,2
3月29日,纳米比亚,,3,,
3月29日,摩洛哥,,1,,1
3月29日,毛里塔尼亚,,2,,
3月29日,尼日利亚,,8,,
3月29日,安哥拉,,1,,
3月29日,埃及,,40,5,6
3月29日,南非,,17,,
3月29日,巴勒斯坦,,13,,
3月29日,爱尔兰,,294,,14
3月29日,法国,,4611,,319
3月29日,卢森堡,,226,,3
3月29日,瑞典,,401,,10
3月29日,挪威,,260,,3
3月29日,巴基斯坦,,199,2,3
3月29日,加拿大,,678,,4
3月29日,加纳,,4,,1
3月29日,冰岛,,73,15,
3月29日,丹麦,,155,,13
3月29日,芬兰,,138,,2
3月29日,意大利,,5974,1434,889
3月29日,阿富汗,,7,,
3月29日,拉脱维亚,,25,,
3月29日,塞浦路斯,,17,,
3月29日,爱沙尼亚,,65,9,
3月29日,土耳其,,1704,28,16
3月29日,希腊,,95,,4
3月29日,巴拿马,,115,,3
3月29日,巴西,,1471,,54
3月29日,瑞士,,1103,,132
3月29日,澳大利亚,,174,,5
3月29日,韩国,,105,222,8
3月29日,加拿大,,221,0,2
3月29日,湖北,武汉市,0,467,5
3月29日,摩洛哥,,43,1,1
3月29日,北京,地市明细不详,0,1,0
3月29日,阿根廷,,55,,2
3月29日,阿尔及利亚,,45,,3
3月29日,墨西哥,,131,,4
